id,Details,NDVI,PLATFORM,Yield
238,HiRain_SWW_SP,0.669505309,WSU,96
239,HiRain_SWW_SP,0.681725942,WSU,86
240,HiRain_SWW_SP,0.721064306,WSU,97
241,HiRain_SWW_SP,0.644870296,WSU,87
242,HiRain_SWW_SP,0.745117327,WSU,88
243,HiRain_SWW_SP,0.526440019,WSU,71
244,HiRain_SWW_SP,0.710621512,WSU,81
245,HiRain_SWW_SP,0.684327659,WSU,86
246,HiRain_SWW_SP,0.678168869,WSU,83
247,HiRain_SWW_SP,0.670780783,WSU,85
248,HiRain_SWW_SP,0.673190611,WSU,90
249,HiRain_SWW_SP,0.609381589,WSU,78
250,HiRain_SWW_SP,0.669596484,WSU,98
1,Metribuzin_Trail_NoSpray,0.700872797,WSU,119
2,Metribuzin_Trail_NoSpray,0.725018829,WSU,119
3,Metribuzin_Trail_NoSpray,0.750275085,WSU,120
4,Metribuzin_Trail_NoSpray,0.801280757,WSU,127
5,Metribuzin_Trail_NoSpray,0.722979493,WSU,115
6,Metribuzin_Trail_NoSpray,0.775020499,WSU,129
7,Metribuzin_Trail_NoSpray,0.768937834,WSU,120
8,Metribuzin_Trail_NoSpray,0.76423033,WSU,133
9,Metribuzin_Trail_NoSpray,0.775506136,WSU,119
10,Metribuzin_Trail_NoSpray,0.762015052,WSU,109
11,Metribuzin_Trail_NoSpray,0.727299251,WSU,98
12,Metribuzin_Trail_NoSpray,0.736123109,WSU,91
13,Metribuzin_Trail_NoSpray,0.758038535,WSU,100
14,Metribuzin_Trail_NoSpray,0.684536356,WSU,104
15,Metribuzin_Trail_NoSpray,0.735443426,WSU,104
16,Metribuzin_Trail_NoSpray,0.730449981,WSU,112
17,Metribuzin_Trail_NoSpray,0.740748909,WSU,80
18,Metribuzin_Trail_NoSpray,0.614869039,WSU,84
19,Metribuzin_Trail_NoSpray,0.661486702,WSU,87
20,Metribuzin_Trail_NoSpray,0.709393091,WSU,83
21,Metribuzin_Trail_NoSpray,0.735918398,WSU,105
22,Metribuzin_Trail_NoSpray,0.75132115,WSU,101
23,Metribuzin_Trail_NoSpray,0.615302288,WSU,86
24,Metribuzin_Trail_NoSpray,0.727134103,WSU,91
25,Metribuzin_Trail_NoSpray,0.659090126,WSU,86
26,Metribuzin_Trail_NoSpray,0.711459964,WSU,84
27,Metribuzin_Trail_NoSpray,0.734204053,WSU,95
28,Metribuzin_Trail_NoSpray,0.760684969,WSU,89
29,Metribuzin_Trail_NoSpray,0.646114209,WSU,91
30,Metribuzin_Trail_NoSpray,0.749930189,WSU,87
31,Metribuzin_Trail_NoSpray,0.678689047,WSU,82
32,Metribuzin_Trail_NoSpray,0.718309494,WSU,105
33,Metribuzin_Trail_NoSpray,0.736178905,WSU,101
34,Metribuzin_Trail_NoSpray,0.760236047,WSU,102
35,Metribuzin_Trail_NoSpray,0.750507108,WSU,96
36,Metribuzin_Trail_NoSpray,0.717109075,WSU,95
1,Metribuzin_Trial_Spray,0.611215418,WSU,102
2,Metribuzin_Trial_Spray,0.628910845,WSU,94
3,Metribuzin_Trial_Spray,0.715388628,WSU,110
4,Metribuzin_Trial_Spray,0.679480926,WSU,105
5,Metribuzin_Trial_Spray,0.635555903,WSU,75
6,Metribuzin_Trial_Spray,0.694192036,WSU,92
7,Metribuzin_Trial_Spray,0.711424777,WSU,91
8,Metribuzin_Trial_Spray,0.681080708,WSU,102
9,Metribuzin_Trial_Spray,0.706626728,WSU,106
10,Metribuzin_Trial_Spray,0.702039981,WSU,104
11,Metribuzin_Trial_Spray,0.728198204,WSU,104
12,Metribuzin_Trial_Spray,0.730517732,WSU,104
13,Metribuzin_Trial_Spray,0.74633627,WSU,109
14,Metribuzin_Trial_Spray,0.638602781,WSU,102
15,Metribuzin_Trial_Spray,0.711309645,WSU,111
16,Metribuzin_Trial_Spray,0.730785493,WSU,118
17,Metribuzin_Trial_Spray,0.734000993,WSU,61
18,Metribuzin_Trial_Spray,0.583739419,WSU,80
19,Metribuzin_Trial_Spray,0.636129935,WSU,86
20,Metribuzin_Trial_Spray,0.709763667,WSU,91
21,Metribuzin_Trial_Spray,0.711767338,WSU,97
22,Metribuzin_Trial_Spray,0.718111214,WSU,99
23,Metribuzin_Trial_Spray,0.594007362,WSU,90
24,Metribuzin_Trial_Spray,0.719297386,WSU,106
25,Metribuzin_Trial_Spray,0.64062898,WSU,80
26,Metribuzin_Trial_Spray,0.716215063,WSU,85
27,Metribuzin_Trial_Spray,0.720151626,WSU,85
28,Metribuzin_Trial_Spray,0.743253483,WSU,87
29,Metribuzin_Trial_Spray,0.629122198,WSU,79
30,Metribuzin_Trial_Spray,0.749894486,WSU,71
31,Metribuzin_Trial_Spray,0.712101724,WSU,79
32,Metribuzin_Trial_Spray,0.695105731,WSU,88
33,Metribuzin_Trial_Spray,0.694894974,WSU,91
34,Metribuzin_Trial_Spray,0.720723563,WSU,94
35,Metribuzin_Trial_Spray,0.739604661,WSU,97
36,Metribuzin_Trial_Spray,0.699993518,WSU,90
